2026-04-20 14:05:15.208 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [010820|퍼스텍] BUY: 보류 — 1일 수익률 +15.7%(≥+15%), 5일 수익률 +30.5%(≥+25%), RSI 84
2026-04-21 13:51:01.858 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 13:55:01.488 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,404,034원, 손익 150,505원 (0.00%), 보유 6종목
2026-04-21 13:55:01.513 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 13:55:16.270 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=81 1d=+19.0% 5d=+17.3% | LLM: SELL 보류 5조건 중 1일 수익률 +19.0%로 "1일 ≥ -1%" 조건은 충족하나, RSI 81(≥50)
2026-04-21 13:55:16.296 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=81 1d=+19.0% 5d=+17.3%] [LLM SELL 보류 5조건 중 1일 수익률 +19.0%로 "1일 ≥ -1%" 조건은 충족하나, RSI 81(≥50 충족), MA5/MA20 위 충족에]
2026-04-21 13:55:26.507 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가가 MA5(7,580)·MA20(7,110) 위이고, RSI 60, 1일 +1.4%,
2026-04-21 13:55:26.531 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — 현재가가 MA5(7,580)·MA20(7,110) 위이고, RSI 60, 1일 +1.4%, 5일 +2.5%로 SELL 보류 5가지 조건(현재가>MA20, 현재가>MA5, RSI≥50, 1일≥-1%, 5일≥+1%)을 모두 충족하는 상승추세 중 일시 눌림 없는 상황이므로 SELL 보류.
2026-04-21 13:55:30.871 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,720 > 12,264) ✓, 
2026-04-21 13:55:30.898 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,720 > 12,264) ✓, 현재가 > MA5(14,720 > 14,206) ✓, RSI ≥ 50(80) ✓, 1일 수익률 ≥ -1%(+1.7%) ✓, 5일 수익률 ≥ +1%(+8.2%) ✓ → 상승추세 중 일시 눌림 없는 명백한 상승 지속 구간으로 SELL 보류.
2026-04-21 13:55:36.787 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.3% 5d=+5.3% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(+4.3%는 충족이나), RSI 66(≥50)
2026-04-21 13:55:36.899 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.3% 5d=+5.3%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(+4.3%는 충족이나), RSI 66(≥50 충족), MA5/MA20 위(충족)]
2026-04-21 13:55:46.110 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,400) AND > MA20(1
2026-04-21 13:55:46.142 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,400) AND > MA20(197,055) AND RSI 68 ≥ 50 AND 1일 +1.6% ≥ -1% AND 5일 +3.3% ≥ +1% → 상승추세 중 일시 눌림 아닌 상승 지속 국면으로 SELL 보류.
2026-04-21 13:55:48.635 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:00:02.007 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,403,199원, 손익 149,670원 (0.00%), 보유 6종목
2026-04-21 14:00:02.068 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:00:23.405 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=81 1d=+18.9% 5d=+17.2% | LLM: SELL 보류 조건 5가지 중 1일 수익률 +18.9%(≥ -1% 충족), MA5·MA20 위, RSI 81)
2026-04-21 14:00:23.462 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=81 1d=+18.9% 5d=+17.2%] [LLM SELL 보류 조건 5가지 중 1일 수익률 +18.9%(≥ -1% 충족), MA5·MA20 위, RSI 81(≥ 50 충족), 5일 +17.2%]
2026-04-21 14:00:34.735 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(7,110) AND > MA5(7,5
2026-04-21 14:00:34.796 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(7,110) AND > MA5(7,578) AND RSI 60 ≥ 50 AND 1일 +1.3% ≥ -1% AND 5일 +2.4% ≥ +1% → 상승추세 중 일시 눌림 아닌 상승 지속 국면으로 SELL 보류.
2026-04-21 14:00:39.044 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,730 > 12,264) ∧ 현
2026-04-21 14:00:39.104 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,730 > 12,264) ∧ 현재가 > MA5(14,730 > 14,208) ∧ RSI ≥ 50(80) ∧ 1일 수익률 ≥ -1%(+1.8%) ∧ 5일 수익률 ≥ +1%(+8.3%) → 상승추세 중 일시 눌림 아닌 상승 지속 구간이므로 보류 확정.
2026-04-21 14:00:44.636 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.3% 5d=+5.3% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +4.3%는 충족), 그러나 **거래량)
2026-04-21 14:00:44.698 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.3% 5d=+5.3%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +4.3%는 충족), 그러나 **거래량이 20일 평균 대비 3.6배 급증한]
2026-04-21 14:00:54.587 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,055) ✓, 현재가 > MA
2026-04-21 14:00:54.649 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,055) ✓, 현재가 > MA5(215,400) ✓, RSI 68 ≥ 50 ✓, 1일 수익률 +1.6% ≥ -1% ✓, 5일 수익률 +3.3% ≥ +1% ✓ — 상승추세 중 일시 눌림 없는 강세 구간으로 SELL 보류.
2026-04-21 14:00:57.679 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:05:02.367 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,398,419원, 손익 144,890원 (0.00%), 보유 6종목
2026-04-21 14:05:02.426 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:05:22.613 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [047040|대우건설] SELL: 보류 — 현재가(32,800)가 MA5·MA20 위, RSI=80, 1일 수익률+16.7%·5일+1
2026-04-21 14:05:22.761 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — 현재가(32,800)가 MA5·MA20 위, RSI=80, 1일 수익률+16.7%·5일+15.1%이나, SELL 보류 5조건 중 1일 수익률 +16.7%(≥-1% ✓), 5일+15.1%(≥+1% ✓), MA5·MA20 위 ✓, RSI 80(≥50 ✓) — 5개 조건 모두 충족하므로 "상승추세 중 일시 눌림"에 해당, SELL 보류.
2026-04-21 14:05:36.423 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가가 MA5(7,582), MA20(7,111) 위에 있고, RSI 60(≥50), 1
2026-04-21 14:05:36.479 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — 현재가가 MA5(7,582), MA20(7,111) 위에 있고, RSI 60(≥50), 1일 수익률 +1.6%(≥-1%), 5일 수익률 +2.7%(≥+1%) — SELL 보류 5개 조건 모두 충족하는 상승추세 중 일시 눌림 없는 상승 구간이므로 보류.
2026-04-21 14:05:40.667 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,730 > 12,264) ∧ M
2026-04-21 14:05:40.728 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,730 > 12,264) ∧ MA5(14,730 > 14,208) ∧ RSI 80 ≥ 50 ∧ 1일 +1.8% ≥ -1% ∧ 5일 +8.3% ≥ +1% — 상승추세 중 일시 눌림 없는 지속 상승 구간으로 SELL 보류 확정.
2026-04-21 14:05:46.318 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.5% 5d=+5.5% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +4.5%는 충족), 단 "거래량 20)
2026-04-21 14:05:46.379 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.5% 5d=+5.5%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +4.5%는 충족), 단 "거래량 20일 평균 대비 3.6배 급증 + 양봉]
2026-04-21 14:05:54.712 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,450) & MA20(197,0
2026-04-21 14:05:54.771 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,450) & MA20(197,067), RSI 68 ≥ 50, 1일 수익률 +1.7% ≥ -1%, 5일 수익률 +3.4% ≥ +1% — 상승추세 중 일시 눌림 없는 전형적 강세 국면으로 매도 보류.
2026-04-21 14:05:57.798 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:10:03.211 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,399,194원, 손익 145,665원 (0.00%), 보유 6종목
2026-04-21 14:10:03.280 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:10:21.609 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+16.9% 5d=+15.3% | LLM: 1일 수익률 +16.9%로 단일일 급등 기준(≥+15%) 초과, SELL 보류 조건 중 1일 수익률 ≥ -1)
2026-04-21 14:10:21.639 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+16.9% 5d=+15.3%] [LLM 1일 수익률 +16.9%로 단일일 급등 기준(≥+15%) 초과, SELL 보류 조건 중 1일 수익률 ≥ -1% 미충족으로 확정.]
2026-04-21 14:10:33.275 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가가 MA5(7,580), MA20(7,110) 위에 있고, RSI 60(≥50), 1
2026-04-21 14:10:33.299 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — 현재가가 MA5(7,580), MA20(7,110) 위에 있고, RSI 60(≥50), 1일 수익률 +1.4%(≥-1%), 5일 수익률 +2.5%(≥+1%) — SELL 보류 5조건 모두 충족하는 상승추세 중 일시 눌림 없는 상승 구간이므로 보류.
2026-04-21 14:10:37.280 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,725 > 12,264) ∧ M
2026-04-21 14:10:37.302 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,725 > 12,264) ∧ MA5(14,725 > 14,207) ∧ RSI 80 ≥ 50 ∧ 1일 수익률 +1.8% ≥ -1% ∧ 5일 수익률 +8.3% ≥ +1% — 상승추세 중 일시 눌림 없는 전형적 강세 구간으로 SELL 보류.
2026-04-21 14:10:45.416 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+4.8% 5d=+5.8% | LLM: RSI 67(<50 미충족)로 SELL 보류 5조건 중 하나 미충족, 즉시 확정. 거래량 3.6배 급증 동반)
2026-04-21 14:10:45.459 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+4.8% 5d=+5.8%] [LLM RSI 67(<50 미충족)로 SELL 보류 5조건 중 하나 미충족, 즉시 확정. 거래량 3.6배 급증 동반 양봉이나 ML 시그널 우선 적용.]
2026-04-21 14:10:52.525 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,450) ✓, 현재가 > MA2
2026-04-21 14:10:52.551 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,450) ✓, 현재가 > MA20(197,067) ✓, RSI 68 ≥ 50 ✓, 1일 수익률 +1.7% ≥ -1% ✓, 5일 수익률 +3.4% ≥ +1% ✓ — 상승추세 중 일시 눌림 없는 전형적 강세 구간으로 SELL 보류.
2026-04-21 14:10:53.943 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:15:01.410 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,401,799원, 손익 148,270원 (0.00%), 보유 6종목
2026-04-21 14:15:01.463 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:15:22.234 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [047040|대우건설] SELL: 보류 — SELL 보류 5가지 조건을 모두 충족함: 현재가 > MA20(32,950 > 21,705
2026-04-21 14:15:22.262 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — SELL 보류 5가지 조건을 모두 충족함: 현재가 > MA20(32,950 > 21,705) ✓, 현재가 > MA5(32,950 > 29,370) ✓, RSI ≥ 50(80) ✓, 1일 수익률 ≥ -1%(+17.3%) ✓, 5일 수익률 ≥ +1%(+15.6%) ✓ — 상승추세 중 일시 눌림이 아닌 강한 상승 지속 구간으로 SELL 보류 조건 완전 충족.
2026-04-21 14:15:30.822 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가가 MA5(7,578)·MA20(7,110) 위, RSI 60(≥50), 1일 +1.
2026-04-21 14:15:30.847 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — 현재가가 MA5(7,578)·MA20(7,110) 위, RSI 60(≥50), 1일 +1.3%(≥-1%), 5일 +2.4%(≥+1%) — SELL 보류 5개 조건 모두 충족하는 상승추세 중 일시 눌림에 해당하지 않으므로 보류 처리.
2026-04-21 14:15:34.867 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,720 > 12,264) ✓, 
2026-04-21 14:15:35.000 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,720 > 12,264) ✓, 현재가 > MA5(14,720 > 14,206) ✓, RSI ≥ 50(80) ✓, 1일 수익률 ≥ -1%(+1.7%) ✓, 5일 수익률 ≥ +1%(+8.2%) ✓ — 상승추세 중 일시 눌림 없는 지속 상승으로 SELL 보류.
2026-04-21 14:15:40.329 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+4.9% 5d=+5.9% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(+4.9%는 충족), 단 **거래량이 20일)
2026-04-21 14:15:40.356 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+4.9% 5d=+5.9%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(+4.9%는 충족), 단 **거래량이 20일 평균 대비 3.6배 급증한 양봉**]
2026-04-21 14:15:47.051 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,080) ✓, 현재가 > MA
2026-04-21 14:15:47.076 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,080) ✓, 현재가 > MA5(215,500) ✓, RSI 68 ≥ 50 ✓, 1일 수익률 +1.9% ≥ -1% ✓, 5일 수익률 +3.6% ≥ +1% ✓ — 상승추세 중 일시 눌림 없는 전형적 강세 구간으로 SELL 보류.
2026-04-21 14:15:48.933 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:20:02.227 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,394,814원, 손익 141,285원 (0.00%), 보유 6종목
2026-04-21 14:20:02.345 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:20:19.671 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [047040|대우건설] SELL: 보류 — SELL 보류 조건 5가지 모두 충족: 현재가 > MA20(32,900 > 21,702) 
2026-04-21 14:20:19.696 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — SELL 보류 조건 5가지 모두 충족: 현재가 > MA20(32,900 > 21,702) ✓, 현재가 > MA5(32,900 > 29,360) ✓, RSI ≥ 50(80) ✓, 1일 수익률 ≥ -1%(+17.1%) ✓, 5일 수익률 ≥ +1%(+15.4%) ✓ → 상승추세 중 일시 눌림 아닌 강한 상승 지속 구간으로 SELL 보류.
2026-04-21 14:20:29.796 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가 MA5(7,578)·MA20(7,110) 모두 상회, RSI 60(≥50), 1일 
2026-04-21 14:20:29.819 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — 현재가 MA5(7,578)·MA20(7,110) 모두 상회, RSI 60(≥50), 1일 수익률 +1.3%(≥-1%), 5일 수익률 +2.4%(≥+1%) — SELL 보류 5개 조건 모두 충족하는 상승추세 중 일시 눌림 없는 강세 국면.
2026-04-21 14:20:35.501 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [034220|LG디스플레이] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+1.9% 5d=+8.4% | LLM: SELL 보류 5조건 중 RSI ≥ 50 ✓, MA5/MA20 위 ✓, 1일 +1.9% ✓, 5일 +8.4%)
2026-04-21 14:20:35.528 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+1.9% 5d=+8.4%] [LLM SELL 보류 5조건 중 RSI ≥ 50 ✓, MA5/MA20 위 ✓, 1일 +1.9% ✓, 5일 +8.4% ✓ 로 4조건 충족하나, **RSI]
2026-04-21 14:20:40.138 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.2% 5d=+5.2% | LLM: SELL 보류 5조건 중 '1일 수익률 ≥ -1%' 조건은 충족(+4.2%)이나, 거래량이 20일 평균 대비)
2026-04-21 14:20:40.162 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.2% 5d=+5.2%] [LLM SELL 보류 5조건 중 '1일 수익률 ≥ -1%' 조건은 충족(+4.2%)이나, 거래량이 20일 평균 대비 3.6배 급증한 양봉으로 단기 과열]
2026-04-21 14:20:49.010 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,080) ✓, 현재가 > MA
2026-04-21 14:20:49.038 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,080) ✓, 현재가 > MA5(215,500) ✓, RSI 68 ≥ 50 ✓, 1일 수익률 +1.9% ≥ -1% ✓, 5일 수익률 +3.6% ≥ +1% ✓ — 상승추세 중 일시 눌림으로 판단, SELL 보류.
2026-04-21 14:20:51.868 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:25:01.641 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,391,599원, 손익 138,070원 (0.00%), 보유 6종목
2026-04-21 14:25:01.701 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:25:21.452 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+16.5% 5d=+14.9% | LLM: 1일 수익률 +16.5%로 단일일 급등(≥+15%) 조건 충족, SELL 보류 조건(1일 수익률 ≥ -1%))
2026-04-21 14:25:21.483 | INFO     | __main__:check_signals:650 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+16.5% 5d=+14.9%] [LLM 1일 수익률 +16.5%로 단일일 급등(≥+15%) 조건 충족, SELL 보류 조건(1일 수익률 ≥ -1%) 미충족으로 SELL 확정.]
2026-04-21 14:25:32.460 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가가 MA5(7,588)·MA20(7,112) 모두 상회하고, RSI 61(≥50), 
2026-04-21 14:25:32.479 | INFO     | __main__:check_signals:650 - LLM 보류: 한화투자증권 SELL — 현재가가 MA5(7,588)·MA20(7,112) 모두 상회하고, RSI 61(≥50), 1일 수익률 +2.0%(≥-1%), 5일 수익률 +3.1%(≥+1%) — SELL 보류 5개 조건 모두 충족하는 상승추세 중 일시 눌림에 해당하지 않으므로 보류.
2026-04-21 14:25:36.953 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,740 > 12,265) ✓, 
2026-04-21 14:25:36.976 | INFO     | __main__:check_signals:650 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,740 > 12,265) ✓, 현재가 > MA5(14,740 > 14,210) ✓, RSI ≥ 50(RSI=80) ✓, 1일 수익률 ≥ -1%(+1.9%) ✓, 5일 수익률 ≥ +1%(+8.4%) ✓ → 상승추세 중 일시 눌림 없는 명백한 상승 지속 구간으로 SELL 보류.
2026-04-21 14:25:42.309 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.0% 5d=+5.1% | LLM: SELL 보류 조건 중 "1일 수익률 ≥ -1%" 미충족(+4.0%는 충족), 하지만 거래량이 20일 평균 )
2026-04-21 14:25:42.335 | INFO     | __main__:check_signals:650 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.0% 5d=+5.1%] [LLM SELL 보류 조건 중 "1일 수익률 ≥ -1%" 미충족(+4.0%는 충족), 하지만 거래량이 20일 평균 대비 3.6배 급증한 양봉으로 단기 ]
2026-04-21 14:25:49.966 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,055) ✓, 현재가 > MA
2026-04-21 14:25:49.994 | INFO     | __main__:check_signals:650 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,055) ✓, 현재가 > MA5(215,400) ✓, RSI 68 ≥ 50 ✓, 1일 수익률 +1.6% ≥ -1% ✓, 5일 수익률 +3.3% ≥ +1% ✓ — 상승추세 중 일시 눌림 없는 명백한 강세 구간으로 SELL 보류.
2026-04-21 14:25:51.713 | INFO     | __main__:check_signals:733 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 14:30:01.402 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,387,309원, 손익 133,780원 (0.00%), 보유 6종목
2026-04-21 14:30:01.432 | INFO     | __main__:check_signals:571 - 손절 쿨다운(3일) 종목: 1개
2026-04-21 14:30:23.435 | INFO     | src.timing.llm_validator:validate_signal:311 - LLM 검증 [003000|부광약품] BUY: 확정 — 1일 수익률 -7.0%는 BUY 보류 조건(-10% 이하)에 미달하나, 현재가가 MA5·M
2026-04-21 14:30:23.983 | INFO     | src.risk.manager:calculate_position_size:168 - 포지션 사이즈 계산: 003000 78주 × 7,280원 = 567,840원 (한도: 569,365원)
2026-04-21 14:30:24.435 | INFO     | src.broker.order:place_order:77 - 주문 제출 완료: buy 003000 78주 (주문번호: 0000030445)
2026-04-21 14:30:30.643 | WARNING  | src.timing.llm_validator:validate_signal:301 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+17.4% 5d=+15.8% | LLM: 1일 수익률 +17.4%로 단일일 급등 조건(≥+15%) 충족, SELL 보류 조건 중 1일 수익률 ≥ -1)
